Id text,Sampled date,Meetpunt,Status,ZICHT,T,KLEUR,GEUR,VUIL,pH,SENSHTE,SCHUIM,OLE,E,GELDHD,SALNTT,O2,%O2,WINDSHD,WINDRTG,LUCHTDK,Cl,SO4,NO2 N,NO3 N,NH4 N,PO4 P,DOC,Sili
,,,sample,714VP001,714VP002,714VP003,714VP004,714VP007,714VP008,714VP009,714VP017,714VP018,714VP019,714VP023,714VP024,714VP037,714VP038,714VP303,714VP304,714VP306,,114MB412,114MB101,114MB116,114MB102,114MB103,114MB049,114MB104
,,,,DIMSLS,°C,DIMSLS,DIMSLS,DIMSLS,DIMSLS,cm,DIMSLS,DIMSLS,/m,mS,DIMSLS,mS,DIMSLS,m/s,gradn,hPa,mg/L,mg/L,mg/L,mg/L,mg/L,ug/l,mg/L,mg/L
2019007105,11-6-2019 22:38,NOORDWK70,Available,#N/B,13.65,0,0,0,8.07,-350,0,0,-999,#N/B,34.81,7.28,86.99,4.5,227,1011.4,#N/B,#N/B,0.0002,0.0037,0.0002,6.8,1.0872,0.0554
2019007106,13-6-2019 6:52,TERSLG10,Available,#N/B,14.73,0,0,0,8.22,-350,0,0,0.268833895,#N/B,31.74,7.41,88.92,11.8,204,1006,18000,2600,0.0034,0.0394,0.022,4,1.4182,0.0122
2019007107,13-6-2019 4:16,TERSLG50,Available,#N/B,13.97,0,0,0,8.13,-350,0,0,-999,#N/B,34.29,7.57,90.87,10.7,214,1006,#N/B,#N/B,0.002,0.0024,0.0105,5.5,1.1577,0.0134
2019007108,13-6-2019 0:54,TERSLG100,Available,#N/B,13.26,0,0,0,8.14,-350,0,0,-999,#N/B,34.46,7.73,91.45,10.9,205,1005.3,#N/B,#N/B,0.0016,0.0012,0.0041,4.3,1.055,0.0053
2019007109,12-6-2019 22:34,TERSLG135,Available,#N/B,12.95,0,0,0,8.05,-350,0,0,-999,#N/B,34.41,7.78,91.44,7.8,270,1005.1,#N/B,#N/B,0.0019,0.0012,0.0008,8,1.0183,0.025
2019007110,17-7-2019 18:35,TERSLG175,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007111,17-7-2019 13:55,TERSLG235,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007112,12-6-2019 12:14,ROTTMPT50,Available,#N/B,14.58,0,0,0,8.13,-350,0,0,0.236485128,#N/B,33.38,7.46,90.1,#N/B,#N/B,#N/B,#N/B,#N/B,0.0018,0.0089,0.01,6.5,1.446,0.0272
2019007113,21-6-2019 13:55,ROTTMPT70,Available,#N/B,14.03,0,0,0,8.13,-350,0,0,0.210455311,#N/B,33.81,7.52,90.09,10.9,39,1007.7,#N/B,#N/B,0.0012,0.001,0.0097,4.6,1.2482,0.1514
2019007449,1-7-2019 13:08,NOORDWK2,Available,#N/B,18.86,0,0,0,8.22,-350,0,0,0.436924682,#N/B,30.7,7.46,96.35,9.6,289,1017.6,#N/B,#N/B,0.0038,0.0094,0.0264,3.1,1.9701,0.0191
2019007450,3-7-2019 3:54,NOORDWK10,Available,#N/B,17.97,0,0,0,8.32,-350,0,0,-999,#N/B,31.96,7.61,97.35,6.8,31,1024,#N/B,#N/B,0.0019,0,0.0077,0.8,1.6977,0.0107
2019007451,3-7-2019 3:09,NOORDWK20,Available,#N/B,17.75,0,0,0,8.29,-350,0,0,-999,#N/B,32.58,7.45,95.23,7.6,357,1024.2,#N/B,#N/B,0.0029,0,0.003,3.9,1.6486,0.0109
2019007452,2-7-2019 23:47,NOORDWK70,Available,#N/B,16.02,0,0,0,8.15,-350,0,0,-999,#N/B,34.69,7.53,94.29,7.8,355,1024,#N/B,#N/B,0.0035,0,0.0077,3.4,1.163,0.0225
2019007453,2-7-2019 14:56,TERSLG10,Available,#N/B,17.22,0,0,0,8.24,-350,0,0,0.257189573,#N/B,33.12,7.48,94.98,9.3,303,1022.8,#N/B,#N/B,0.0032,0,0.0036,2.8,1.4831,0.0193
2019007454,2-7-2019 12:19,TERSLG50,Available,#N/B,15.8,0,0,0,8.18,-350,0,0,0.167741598,#N/B,34.54,7.34,91.49,10.6,268,1022,#N/B,#N/B,0.0035,0,0.0199,3.5,1.4927,0.0369
2019007455,2-7-2019 3:27,ROTTMPT50,Available,#N/B,16.31,0,0,0,8.15,-350,0,0,-999,#N/B,33.27,7.16,89.46,#N/B,#N/B,#N/B,#N/B,#N/B,0.0042,0.0013,0.0122,3.9,1.4795,0.0262
2019007456,2-7-2019 5:06,ROTTMPT70,Available,#N/B,15.72,0,0,0,8.18,-350,0,0,-999,#N/B,33.6,7.12,88.12,16.4,308,1018.3,#N/B,#N/B,0.0032,0.001,0.0141,0,1.4489,0.0304
2019007698,15-7-2019 19:58,WALCRN2,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,19000,2500,0.0033,0.0001,0.0224,6.1,#N/B,0.0337
2019007699,15-7-2019 21:10,WALCRN20,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,0.0021,0,0.0108,4.5,#N/B,0.0409
2019007700,16-7-2019 0:50,WALCRN70,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007701,15-7-2019 18:05,SCHOUWN10,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,19000,2500,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007702,15-7-2019 16:01,GOERE2,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,16000,2400,0.0067,0.0166,0.0664,6.3,#N/B,0.1077
2019007703,15-7-2019 15:22,GOERE6,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,17000,2400,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007704,18-7-2019 16:44,NOORDWK2,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,17000,2400,0.0036,0.0353,0.0478,7.6,#N/B,0.1417
2019007705,18-7-2019 16:07,NOORDWK10,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,18000,2500,0.0032,0.0007,0.0149,5.5,#N/B,0.0411
2019007706,18-7-2019 15:28,NOORDWK20,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007707,16-7-2019 6:05,NOORDWK70,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007708,18-7-2019 5:49,TERSLG10,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,20000,2700,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007709,18-7-2019 3:00,TERSLG50,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007710,17-7-2019 23:38,TERSLG100,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007711,17-7-2019 21:28,TERSLG135,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019007712,16-7-2019 22:37,ROTTMPT50,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,0.0032,0,0.0139,4.4,#N/B,0.0146
2019007713,16-7-2019 23:55,ROTTMPT70,Available,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008000,29-7-2019 13:13,NOORDWK2,Available,#N/B,20.41,0,0,0,8.09,-350,0,0,-999,#N/B,29.93,7.62,100.82,7,257,1010.3,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008001,29-7-2019 14:27,NOORDWK10,Available,#N/B,20.2,0,0,0,8.2,-350,0,0,0.39029,#N/B,30.11,8.61,110.19,6.8,267,1010.6,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008002,29-7-2019 15:30,NOORDWK20,Available,#N/B,19.14,0,0,0,8.06,-350,0,0,0.308289,#N/B,32.55,7.04,92.44,5.6,251,1010.6,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008003,29-7-2019 19:04,NOORDWK70,Available,#N/B,18.03,0,0,0,7.97,-350,0,0,0.165572,#N/B,34.89,7.32,95.62,4.8,174,1010.1,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008004,30-7-2019 21:19,TERSLG10,Available,#N/B,20.24,0,0,0,8.02,-350,0,0,-999,#N/B,32.88,6.83,91.66,4,85,1009.2,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008005,30-7-2019 18:34,TERSLG50,Available,#N/B,19.61,0,0,0,8.03,-350,0,0,0.215245,#N/B,34.25,7.14,95.47,4.4,282,1009.7,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008006,30-7-2019 10:41,ROTTMPT50,Available,#N/B,19.04,0,0,0,8.04,-350,0,0,0.188537,#N/B,33.24,7.19,94.56,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008007,30-7-2019 12:20,ROTTMPT70,Available,#N/B,19.09,0,0,0,8.06,-350,0,0,0.176186,#N/B,33.47,7.22,95.64,4.5,83,1010.9,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008281,12-8-2019 0:00,WALCRN2,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008282,12-8-2019 0:00,WALCRN20,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008283,12-8-2019 0:00,WALCRN70,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008284,12-8-2019 0:00,SCHOUWN10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008285,12-8-2019 0:00,GOERE2,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008286,12-8-2019 0:00,GOERE6,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008287,12-8-2019 0:00,NOORDWK2,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008288,12-8-2019 0:00,NOORDWK10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008289,12-8-2019 0:00,NOORDWK20,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008290,12-8-2019 0:00,NOORDWK70,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008291,12-8-2019 0:00,TERSLG10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008292,12-8-2019 0:00,TERSLG50,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008293,12-8-2019 0:00,TERSLG100,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008294,12-8-2019 0:00,TERSLG135,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008295,12-8-2019 0:00,TERSLG175,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008296,12-8-2019 0:00,TERSLG235,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008297,12-8-2019 0:00,ROTTMPT50,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008298,12-8-2019 0:00,ROTTMPT70,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008789,26-8-2019 0:00,NOORDWK2,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008790,26-8-2019 0:00,NOORDWK10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008791,26-8-2019 0:00,NOORDWK20,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008792,26-8-2019 0:00,NOORDWK70,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008793,26-8-2019 0:00,TERSLG10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019008794,26-8-2019 0:00,TERSLG50,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009089,9-9-2019 0:00,WALCRN2,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009090,9-9-2019 0:00,WALCRN20,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009091,9-9-2019 0:00,WALCRN70,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009092,9-9-2019 0:00,SCHOUWN10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009093,9-9-2019 0:00,GOERE2,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009094,9-9-2019 0:00,GOERE6,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009095,9-9-2019 0:00,NOORDWK2,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009096,9-9-2019 0:00,NOORDWK10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009097,9-9-2019 0:00,NOORDWK20,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009098,9-9-2019 0:00,NOORDWK70,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009099,9-9-2019 0:00,TERSLG10,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009100,9-9-2019 0:00,TERSLG50,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009101,9-9-2019 0:00,TERSLG100,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
2019009102,9-9-2019 0:00,TERSLG135,Unavailable,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B,#N/B
