index,bottleid,datetime,station,salinity_rws,station_bottleid,salinity_nioz,dic,alk,pH_spectro_total_25_original,comments,comments1,Unnamed: 11,Unnamed: 12,lat,lon,depth,temperature,nitrite_gvol,nitrate_gvol,ammonia_gvol,phosphate_gvol,silicate_gvol,doc_gvol,pH_rws_total_insitu,chloride_gvol,sulfate_gvol,salinity,doc_vol,nitrate_vol,nitrite_vol,ammonia_vol,din_vol,silicate_vol,phosphate_vol,sulfate_vol,chloride_vol,density_nutrients,doc,nitrate,nitrite,ammonia,din,silicate,phosphate,sulfate,chloride,silicate_unc,phosphate_unc,nitrate_unc,nitrite_unc,ammonia_unc,doc_unc,gid,rgb,datenum,day_of_year
185,2018005668.0,2018-01-22 14:54:00,NOORDWK20,31.47,NOORDWK20_2018005668,31.5,2200.5764947077887,2346.594758950754,7.7566059143781585,,,,,52.34166666666667,4.175000000000001,3.5,6.05,0.0073,0.477,0.033,20.5,0.5261,1.4152,7.97,,,31.47,117.82925082843488,34.054753904427514,0.5211733826044461,2.3559892638283184,36.93191655086028,18.73241944098273,0.6618505043502207,,,1.0212604331607602,115.37630069908619,33.34580759094858,0.5103236801130495,2.3069426635247443,36.16307393458638,18.342450987753086,0.648072208478517,,,2.751367648162963,0.16201805211962925,10.003742277284575,0.15309710403391485,0.34604139952871166,23.07526013981724,3,[[0.54 0.27 0.54]],736716.6208333333,22
186,2018005669.0,2018-02-14 12:07:00,NOORDWK20,31.54,NOORDWK20_2018005669,31.5,2226.9270115631907,2361.704229612331,7.762940677830886,,,,,52.34166666666667,4.175000000000001,3.5,5.59,0.0124,0.4219,0.0186,17.7,0.422,1.2885,8.09,,,31.54,107.28023579171732,30.12096576997477,0.8852808142870046,1.3279212214305065,32.33416780569228,15.02581449172156,0.5714514110731174,,,1.0213134241536292,105.0414429641139,29.492382120538814,0.866806205960373,1.3002093089405593,31.65939763543975,14.712246149289161,0.55952599619131,,,2.206836922393374,0.1398814990478275,8.847714636161644,0.2600418617881119,0.19503139634108388,21.00828859282278,3,[[0.54 0.27 0.54]],736739.504861111,45
187,2018005670.0,2018-03-14 10:38:00,NOORDWK20,30.29,NOORDWK20_2018005670,30.3,2242.122287397936,2438.2787514481597,7.885598122651725,,,,,52.34166666666667,4.175000000000001,3.5,4.34,0.0068,0.4616,0.0238,3.3,0.301,1.238,7.36,,,30.29,103.07561653872412,32.9552922479743,0.4854765755767444,1.6991680145186054,35.13993683806965,10.717464838881964,0.10654178850515747,,,1.0203674477332154,101.01813495492283,32.29747511172149,0.47578602850889534,1.6652510997811336,34.43851224001152,10.50353464596623,0.10441511902584118,,,1.5755301968949345,0.026103779756460294,9.689242533516447,0.1427358085526686,0.24978766496717003,20.203626990984567,3,[[0.54 0.27 0.54]],736767.4430555556,73
188,2018005671.0,2018-04-16 16:59:00,NOORDWK20,31.79,NOORDWK20_2018005671,31.8,2158.186199637652,2420.3377507408213,7.992292769546948,,,,,52.34166666666667,4.175000000000001,3.5,7.35,0.005,0.2925,0.0021,2.1,0.0817,1.2599,8.18,,,31.79,104.89900587814098,20.88263211120555,0.35696807027701793,0.14992658951634755,21.389526770998913,2.909026170553676,0.0677993199578275,,,1.021502693681614,102.69087543966508,20.44305143821219,0.34945387073866996,0.1467706257102414,20.9392759346611,2.8477909931585286,0.06637214015899547,,,0.42716864897377926,0.016593035039748866,6.132915431463657,0.10483616122160098,0.02201559385653621,20.538175087933016,3,[[0.54 0.27 0.54]],736800.7076388889,106
189,2018005672.0,2018-05-14 14:16:00,NOORDWK20,31.58,NOORDWK20A_2018005672,31.6,2099.4093971178568,2412.3987548069113,8.090059629947573,,pH recalculated at 25oC  (TAlk as input variable),,,52.34166666666667,4.175000000000001,3.5,11.42,0.0048,0.0872,0.015,4.6,0.0645,1.4448,8.28,,,31.58,120.29374052919923,6.225523145631193,0.3426893474659372,1.0709042108310538,7.639116703928184,2.29659960833185,0.14851279609809828,,,1.021343705598613,117.7798814148413,6.095424205882185,0.33552793793846886,1.0485248060577153,7.479476949878368,2.2486060233619445,0.14540922442073936,,,0.33729090350429164,0.03635230610518484,1.8286272617646553,0.10065838138154065,0.15727872090865727,23.55597628296826,3,[[0.54 0.27 0.54]],736828.5944444444,134
190,2018005673.0,2018-06-12 00:48:00,NOORDWK20,32.1,NOORDWK20_2018005673,32.1,2101.663722221793,2401.522117128516,8.070300848598144,,pH recalculated at 25oC  (TAlk as input variable),,,52.34166666666667,4.175000000000001,3.5,14.85,0.0009,0.0036,0.0127,4.8,0.0105,1.788,8.24,,,32.1,148.8684994921153,0.2570170105994529,0.06425425264986323,0.9066988985036255,1.2279701617529417,0.3738650525191383,0.15496987418931996,,,1.0217374227398006,145.70132812882855,0.2515489839945951,0.06288724599864877,0.8874089157587103,1.2018451457519541,0.36591108850316445,0.15167289632376044,,,0.054886663275474666,0.03791822408094011,0.07546469519837852,0.01886617379959463,0.13311133736380654,29.14026562576571,3,[[0.54 0.27 0.54]],736857.0333333333,163
191,2018005674.0,2018-07-16 15:18:00,NOORDWK20,31.91,NOORDWK20_2018005674,31.9,2119.6481608426698,2420.1865928400107,8.07739237948167,,pH recalculated at 25oC  (TAlk as input variable),,,52.34166666666667,4.175000000000001,3.5,18.65,0.0015,0.0047,0.0091,1.1,0.0019,1.7024,8.23,,,31.91,141.74146170882386,0.3355499860603969,0.10709042108310537,0.6496818879041726,1.092322295047675,0.06765177140822502,0.035513929501719166,,,1.0215935519541606,138.7454545280684,0.3284574236187556,0.10482683732513474,0.6359494797724841,1.0692337407163746,0.06622180737027654,0.03476326708776319,,,0.00993327110554148,0.008690816771940798,0.09853722708562666,0.03144805119754042,0.09539242196587261,27.74909090561368,3,[[0.54 0.27 0.54]],736891.6375,197
192,2018005675.0,2018-08-13 00:00:00,NOORDWK20,32.1,No Sample,,,,,,,,,52.34166666666667,4.175000000000001,3.5,20.19,0.0027,0.0107,0.0195,7.2,0.166,1.4204,8.19,,,32.1,118.2622017218124,0.7639116703928184,0.1927627579495897,1.39217547408037,2.348849902422778,5.910628449350186,0.23245481128397996,,,1.0217374227398006,115.74617811755485,0.7476594802061576,0.1886617379959463,1.36255699663739,2.2988782148394935,5.784880065859552,0.22750934448564067,,,0.8677320098789327,0.05687733612141017,0.22429784406184727,0.05659852139878389,0.2043835494956085,23.14923562351097,3,[[0.54 0.27 0.54]],736919.0,225
193,2018005676.0,2018-09-10 15:37:00,NOORDWK20,32.9,NOORDWK20_2018005676,33.0,2152.225234505055,2403.12479576274,7.980325000000001,Salinity measured with NIOZ Conductivity Probe,,,,52.34166666666667,4.175000000000001,3.5,18.7,-0.0004,0.0019,0.0034,6.0,0.0391,1.2334,8.92,,,32.9,102.6926215176594,0.13564786670526682,-0.028557445622161438,0.2427382877883722,0.3498287088714776,1.3922022431903152,0.19371234273664997,,,1.0223433551442032,100.44827014420653,0.13268327712281505,0.0,0.23743323274609007,0.3421831883693651,1.361775607172546,0.18947875169524286,,,0.2042663410758819,0.047369687923810716,0.03980498313684452,0.0,0.03561498491191351,20.08965402884131,3,[[0.54 0.27 0.54]],736947.6506944444,253
194,2018005677.0,2018-10-15 15:40:00,NOORDWK20,31.34,NOORDWK20_2018005677,31.34,2184.024326833361,2431.0176228588107,7.9712,,,,,52.34166666666667,4.175000000000001,3.5,16.25,0.0018,0.0243,0.0135,6.4,0.0929,0.7818,9.27,,,31.34,65.09250162356585,1.734864821546307,0.12850850529972646,0.9638137897479484,2.827187116593982,3.3078155599074237,0.2066264989190933,,,1.021162026493478,63.743558744623556,1.6989123924864113,0.12584536240640087,0.9438402180480064,2.7685979729408188,3.2392661243642027,0.2023444796793107,,,0.4858899186546304,0.05058611991982768,0.5096737177459234,0.03775360872192026,0.14157603270720096,12.748711748924713,3,[[0.54 0.27 0.54]],736982.6527777778,288
195,2018005678.0,2018-11-15 06:58:00,NOORDWK20,31.95,NOORDWK20_2018005678,31.95,2228.4825039419825,2428.3138267431414,7.876566666666666,,,,,52.34166666666667,4.175000000000001,3.5,12.24,,,,,,1.0698,8.05,,,31.95,89.07132033370524,,,,,,,,,1.02162383933165,87.18602376386991,,,,,,,,,,,,,,17.437204752773983,3,[[0.54 0.27 0.54]],737013.2902777778,319
196,2018005679.0,2018-12-12 13:12:00,NOORDWK20,32.67,NOORDWK20_2018005679,32.67,2251.667775870223,2431.2547501353897,7.821175,,,,,52.34166666666667,4.175000000000001,3.5,9.04,0.0032,0.0907,0.036,13.3,0.1158,1.0305,7.93,,,32.67,85.79921069721746,6.475400794825106,0.2284595649772915,2.570170105994529,9.274030465796926,4.123197436353926,0.42939569306624076,,,1.0221691228378207,83.93837064752594,6.334960282157247,0.223504662656044,2.5144274548804946,9.072892399693785,4.033772243977399,0.4200828253098871,,,0.6050658365966098,0.10502070632747178,1.900488084647174,0.0670513987968132,0.3771641182320742,16.787674129505188,3,[[0.54 0.27 0.54]],737040.55,346
197,2019001611.0,2019-01-31 13:16:00,NOORDWK20,32.11,NOORDWK20_2019001611,32.11,2221.6974273647547,2372.556523863571,7.778033333333333,,,,,52.34166666666667,4.175000000000001,3.5,6.09,0.0104,0.2687,0.033,11.0,0.2394,1.0845,8.04,,,32.11,90.29523920536859,19.183464096686944,0.7424935861761973,2.3559892638283184,22.281946946691463,8.524123197436355,0.3551392950171916,,,1.0217449952898694,88.37355663264276,18.77519751515356,0.7266916790383218,2.305848596948521,21.807737791140408,8.342710986333785,0.3475811446636335,,,1.2514066479500676,0.08689528616590837,5.632559254546068,0.21800750371149652,0.34587728954227814,17.674711326528552,3,[[0.54 0.27 0.54]],737090.5527777778,31
198,2019003261.0,2019-02-14 15:14:00,NOORDWK20,32.13,NOORDWK20_2019003261,32.13,2212.992405506085,2355.9024608024797,7.7548,,,,,52.34166666666667,4.175000000000001,3.5,6.11,0.0053,0.3209,0.0456,16.1,0.3133,0.9318,7.94,,,32.13,77.58146970176344,22.910210750379015,0.378386154493639,3.2555488009264035,26.54414570579906,11.155421043261528,0.5197947863433441,,,1.0217601405112364,75.92923879663738,22.422298386895303,0.37032777017932406,3.1862162868258825,25.97884244390051,10.91784715508664,0.508724861867547,,,1.637677073262996,0.12718121546688674,6.726689516068591,0.11109833105379721,0.4779324430238824,15.185847759327476,3,[[0.54 0.27 0.54]],737104.6347222222,45
199,2019004563.0,2019-04-01 16:45:00,NOORDWK20,30.15,NOORDWK20_2019004563,30.15,2220.017783880646,2373.817559691513,7.801433333333333,,,,,52.34166666666667,4.175000000000001,3.5,8.32,0.0066,0.5613,0.0288,13.2,0.3311,0.9978,7.96,,,30.15,83.07661565617039,40.073235569298035,0.47119785276566367,2.0561360847956234,42.60056950685932,11.789211322770162,0.4261671540206299,,,1.0202615364094063,81.42678390929142,39.277414799275164,0.46184025953182983,2.0153029506843483,41.75455800949135,11.555087496741068,0.41770383260789645,,,1.7332631245111603,0.10442595815197411,11.783224439782549,0.13855207785954896,0.30229544260265223,16.285356781858283,3,[[0.54 0.27 0.54]],737150.6979166666,91
200,2019005567.0,2019-04-15 14:55:00,NOORDWK20,31.48,NOORDWK20_2019005567R,31.48,2129.613559128979,2374.5711969469944,7.981325000000001,Particles in sample,,,,52.34166666666667,4.175000000000001,3.5,8.94,0.0035,0.3033,0.005,3.3,0.1402,1.3959,8.15,,,31.48,116.22233693570678,21.65368314300391,0.24987764919391256,0.35696807027701793,22.26052886247484,4.991988606017446,0.10654178850515747,,,1.021268003183012,113.80199572832367,21.202743134530138,0.2446739234119864,0.34953417630283773,21.79695123424496,4.88802996907647,0.10432304563845726,,,0.7332044953614705,0.026080761409614316,6.360822940359041,0.07340217702359592,0.052430126445425655,22.760399145664735,3,[[0.54 0.27 0.54]],737164.6215277778,105
201,2019005903.0,2019-04-29 17:20:00,NOORDWK20,29.56,NOORDWK20_2019005903,29.56,2066.225490680835,2402.5893209592205,8.174399999999999,,,,,52.34166666666667,4.175000000000001,3.5,12.06,0.0034,0.239,0.0126,2.4,0.2529,1.2026,8.38,,,29.56,100.12822007226949,17.06307375924146,0.2427382877883722,0.8995595370980852,18.205371584127917,9.004806836389532,0.07748493709465998,,,1.0198152786603674,98.18270246333066,16.731533755461644,0.23802181911535392,0.8820808590745468,17.851636433651546,8.829841074962395,0.07597938441993578,,,1.3244761612443592,0.018994846104983944,5.019460126638493,0.07140654573460617,0.13231212886118202,19.636540492666132,3,[[0.54 0.27 0.54]],737178.7222222222,119
202,2019006217.0,2019-05-13 17:11:00,NOORDWK20,31.58,NOORDWK20_2019006217,31.58,2073.839113426811,2389.5794692078707,8.1084,,,,,52.34166666666667,4.175000000000001,3.5,11.65,0.0022,0.0784,0.0185,0.1,0.1278,1.5481,8.26,,,31.58,128.89447654571796,5.597259341943641,0.1570659509218879,1.3207818600249663,7.075107152890495,4.550471782090083,0.0032285390456108327,,,1.021343705598613,126.20088207247773,5.4802896529949905,0.15378363822179825,1.2931805941378487,6.927253885354638,4.455377516056689,0.0031610700961030302,,,0.6683066274085033,0.0007902675240257576,1.644086895898497,0.04613509146653947,0.1939770891206773,25.240176414495547,3,[[0.54 0.27 0.54]],737192.7159722223,133
203,2019006697.0,2019-05-27 13:03:00,NOORDWK20,31.56,NOORDWK20,31.6,2131.579885047986,2110.324993709298,8.018175,Salinity measured with NIOZ Conductivity Probe,,,,52.34166666666667,4.175000000000001,3.5,12.83,0.0013,0.0798,0.0195,5.3,0.02,1.6868,8.23,,,31.56,140.44260902869132,5.697210401621206,0.09281169827202466,1.39217547408037,7.1821975739736,0.7121239095602635,0.17111256941737413,,,1.0213285647962826,137.5097239708599,5.578234662180029,0.09087349700293282,1.3631024550439923,7.032210614226954,0.6972525141332026,0.16753919876068948,,,0.10458787711998038,0.04188479969017237,1.6734703986540087,0.027262049100879846,0.20446536825659883,27.501944794171983,3,[[0.54 0.27 0.54]],737206.54375,147
204,2019007104.0,2019-06-11 19:01:00,NOORDWK20,32.68,NOORDWK20_2019007104,32.68,2129.2276236838043,2393.8937912365595,7.996700000000001,,,,,52.34166666666667,4.175000000000001,3.5,14.98,0.0008,0.0487,0.0157,6.1,0.0921,1.3102,8.18,,,32.68,109.08697317369656,3.476869004498155,0.057114891244322875,1.1208797406698363,4.654863636412314,3.279330603525013,0.1969408817822608,,,1.0221766977049402,106.7202700067669,3.4014363781767427,0.05587575159222575,1.0965616249974302,4.553873754766398,3.208183683787731,0.1926681387126567,,,0.48122755256815963,0.048167034678164175,1.0204309134530227,0.016762725477667724,0.1644842437496145,21.34405400135338,3,[[0.54 0.27 0.54]],737221.7923611111,162
205,2019007451.0,2019-07-03 03:09:00,NOORDWK20,32.58,NOORDWK20_2019007451,32.58,2104.1532106077816,2402.0203564982567,8.0561,,,,,52.34166666666667,4.175000000000001,3.5,17.75,0.0029,0.0,0.003,3.9,0.0109,1.6486,8.29,,,32.58,137.26208515811035,0.0,0.2070414807606704,0.21418084216621075,0.4212223229268811,0.3881075307103436,0.12591302277882246,,,1.0221009508728125,134.29405876288132,0.0,0.20256461026072764,0.2095495968214424,0.41211420708217,0.3797154580268448,0.12319039784798198,,,0.05695731870402672,0.030797599461995496,0.0,0.06076938307821829,0.03143243952321636,26.858811752576266,3,[[0.54 0.27 0.54]],737243.13125,184
206,2019007706.0,2019-07-18 15:28:00,NOORDWK20,32.01,NOORDWK20_2019007706,32.0,2145.4376154769207,2404.980235244941,8.011325,Salinity measured with NIOZ Conductivity Probe,,,,52.34166666666667,4.175000000000001,3.5,18.4,0.0021,0.0002,0.0052,-0.9,0.0219,1.386,8.33,,,32.01,115.39806504254575,0.014278722811080719,0.14992658951634755,0.37124679308809866,0.5354521054155269,0.7797756809684885,-0.029056851410497495,,,1.021669271606053,112.9505097683336,0.013975875763234733,0.1467466955139647,0.36337276984410305,0.5240953411213024,0.7632368934250999,0.0,,,0.11448553401376499,0.0,0.00419276272897042,0.04402400865418941,0.05450591547661546,22.59010195366672,3,[[0.54 0.27 0.54]],737258.6444444444,199
207,2019008002.0,2019-07-29 15:30:00,NOORDWK20,32.55,NOORDWK20_2019008002,32.55,2134.4993115860257,2382.3854314833616,7.974166666666666,Particles in sample bottle,0.00040414518843267524,,,52.34166666666667,4.175000000000001,3.5,19.14,0.0017,0.0088,0.007,4.6,0.0501,1.1744,8.06,,,32.55,97.78029407356836,0.6282638036875516,0.1213691438941861,0.4997552983878251,1.2493882459695629,1.78387039344846,0.14851279609809828,,,1.0220782276194367,95.66811172693929,0.6146924831290712,0.11874741151357057,0.48895992976176117,1.222399824404403,1.7453364578593402,0.14530472529877228,,,0.261800468678901,0.03632618132469307,0.18440774493872136,0.03562422345407117,0.07334398946426417,19.13362234538786,3,[[0.54 0.27 0.54]],737269.6458333334,210
208,2019008289.0,2019-08-12 15:30:00,NOORDWK20,33.36,NOORDWK20_2019008289,33.36,2152.4107143955134,2396.731478172876,7.931666666666666,,0.00015275252316532321,,,52.34166666666667,4.175000000000001,3.5,19.68,0.0018,0.0036,0.006,8.1,0.0788,,8.12,,,33.36,,0.2570170105994529,0.12850850529972646,0.4283616843324215,0.8138872002316009,2.805768203667438,0.26151166269447745,,,1.022691885062541,,0.2513142172666555,0.12565710863332774,0.41885702877775915,0.7958283546777424,2.7435127281721376,0.25570914027394004,,,0.41152690922582064,0.06392728506848501,0.07539426517999664,0.03769713258999832,0.06282855431666387,,3,[[0.54 0.27 0.54]],737283.6458333334,224
209,2019008791.0,2019-08-26 15:04:00,NOORDWK20,,NOORDWK20_2019008791,33.03,2159.3845528550123,2406.535433834549,7.9593,Salinity measured with NIOZ Conductivity Probe,0.00034641016151348093,,,52.34166666666667,4.175000000000001,3.5,,,,,,,,,,,33.03,,,,,,,,,,1.022441843881436,,,,,,,,,,,,,,,,3,[[0.54 0.27 0.54]],737297.6277777777,238
210,2019009097.0,2019-09-09 15:19:00,NOORDWK20,,NOORDWK20_2019009097,33.13,2155.1444633905617,2395.8733027860403,7.949000000000001,Salinity measured with NIOZ Conductivity Probe,9.999999999976694e-05,,,52.34166666666667,4.175000000000001,3.5,,,,,,,,,,,33.13,,,,,,,,,,1.0225176091850539,,,,,,,,,,,,,,,,3,[[0.54 0.27 0.54]],737311.6381944445,252
213,2018005680.0,2018-01-22 18:54:00,NOORDWK70,35.19,NOORDWK70_2018005680,35.2,2147.4859003928987,2321.9169176298797,7.798516621419704,,,,,52.56944444444445,3.531388888888889,3.5,7.33,0.005,0.1189,0.0072,14.5,0.093,0.982,8.03,,,35.19,81.76111101860023,8.488700711187487,0.35696807027701793,0.5140340211989058,9.359702802663412,3.311376179455225,0.46813816161357075,,,1.0240793046868728,79.83865179621014,8.289104830394978,0.34857463542451544,0.5019474750113022,9.139626940830796,3.2335153774714027,0.45713077050874573,,,0.48502730662071036,0.11428269262718643,2.4867314491184933,0.10457239062735463,0.07529212125169533,15.96773035924203,3,[[0.36 0.18 0.36]],736716.7875,22
214,2018005681.0,2018-02-14 08:03:00,NOORDWK70,35.26,NOORDWK70_2018005681,35.3,2158.825478946553,2318.2270928067933,7.801201954720749,,,,,52.56944444444445,3.531388888888889,3.5,6.81,0.0204,0.099,0.0107,16.7,0.0501,1.0629,8.07,,,35.26,88.49682780210813,7.067967791484955,1.4564297267302333,0.7639116703928184,9.288309188608007,1.78387039344846,0.539166020617009,,,1.024132403623495,86.41151035646999,6.90141993991958,1.4221107754985802,0.7459110440115102,9.06944175942967,1.7418357110242066,0.5264612453520456,,,0.261275356653631,0.1316153113380114,2.070425981975874,0.42663323264957403,0.11188665660172653,17.282302071293998,3,[[0.36 0.18 0.36]],736739.3354166667,45
215,2018005682.0,2018-03-14 14:25:00,NOORDWK70,35.26,NOORDWK70_2018005682,35.3,2121.792678229676,2330.8952256628077,7.881827449925705,,,,,52.56944444444445,3.531388888888889,3.5,5.96,0.0026,0.0354,0.0072,5.0,0.0025,3.0695,7.27,,,35.26,255.56591677351673,2.527333937561287,0.18562339654404933,0.5140340211989058,3.226991355304242,0.08901548869503294,0.16142695228054163,,,1.024132403623495,249.5438244794286,2.467780463365183,0.18124941256354452,0.5019214501759695,3.150951326104697,0.08691794965190652,0.15762312735091188,,,0.013037692447785978,0.03940578183772797,0.7403341390095549,0.05437482376906335,0.07528821752639542,49.908764895885724,3,[[0.36 0.18 0.36]],736767.6006944445,73
216,2018005683.0,2018-04-16 19:39:00,NOORDWK70,34.82,NOORDWK70_2018005683,34.8,2051.377497400589,2346.616567377362,8.034634449691188,,,,,52.56944444444445,3.531388888888889,3.5,7.64,0.0039,0.0038,0.0044,6.7,0.0129,1.7123,8.24,,,34.82,142.5657336019849,0.27129573341053365,0.278435094816074,0.3141319018437758,0.8638627300703834,0.4593199216663699,0.2163121160559258,,,1.0237986737565539,139.251727176866,0.2649893385924079,0.27196274223957656,0.3068297604754197,0.8437818413074042,0.4486428176166892,0.21128384085733054,,,0.06729642264250338,0.052820960214332635,0.07949680157772238,0.08158882267187297,0.04602446407131296,27.850345435373203,3,[[0.36 0.18 0.36]],736800.81875,106
217,2018005684.0,2018-05-14 16:23:00,NOORDWK70,34.19,NOORDWK70_2018005684,34.2,2063.43015329637,2343.66722112765,7.902261720627401,,pH recalculated at 25oC  (TAlk as input variable),,,52.56944444444445,3.531388888888889,3.5,10.53,0.0044,0.0038,0.013,5.5,0.0285,1.2421,8.24,,,34.19,103.41698166619486,0.27129573341053365,0.3141319018437758,0.9281169827202467,1.5135446179745562,1.0147765711233754,0.1775696475085958,,,1.0233209768120395,101.06016001779878,0.2651130383896786,0.3069729918196279,0.9069656576489005,1.4790516878582072,0.9916503170732583,0.17352292343481518,,,0.14874754756098874,0.043380730858703795,0.07953391151690357,0.09209189754588837,0.13604484864733507,20.212032003559756,3,[[0.36 0.18 0.36]],736828.682638889,134
218,2018005685.0,2018-06-11 22:43:00,NOORDWK70,34.27,NOORDWK70_2018005685,34.3,2098.371921497383,2346.471713896453,7.952914810315084,,pH recalculated at 25oC  (TAlk as input variable),,,52.56944444444445,3.531388888888889,3.5,13.47,0.0009,0.0027,0.0078,4.9,0.0239,1.8045,8.07,,,34.27,150.24228598071704,0.1927627579495897,0.06425425264986323,0.556870189632148,0.8138872002316009,0.8509880719245149,0.1581984132349308,,,1.0233816274286234,146.80963772841994,0.18835862671673193,0.0627862089055773,0.5441471438483366,0.7952919794706459,0.8315451920538487,0.1545839880206023,,,0.1247317788080773,0.038645997005150576,0.05650758801501957,0.01883586267167319,0.08162207157725049,29.36192754568399,3,[[0.36 0.18 0.36]],736856.9465277778,162
219,2018005686.0,2018-07-16 18:13:00,NOORDWK70,35.02,NOORDWK70_2018005686,35.0,2128.3735881641205,2347.4912533403067,7.894411870410235,,pH recalculated at 25oC  (TAlk as input variable),,,52.56944444444445,3.531388888888889,3.5,16.84,-0.0005,0.0092,0.0115,6.7,0.0428,1.7008,8.07,,,35.02,141.6082460493231,0.656821249309713,-0.035696807027701796,0.8210265616371413,1.4421510039191525,1.5239451664589636,0.2163121160559258,,,1.0239503588777437,138.2960070491373,0.6414580976655874,0.0,0.8018226220819843,1.4084188666135724,1.4882998509119305,0.21125254186443695,,,0.22324497763678958,0.05281313546610924,0.1924374292996762,0.0,0.12027339331229764,27.65920140982746,3,[[0.36 0.18 0.36]],736891.7590277778,197
220,2018005687.0,2018-08-16 08:07:00,NOORDWK70,34.78,No Sample,,,,,,,,,52.56944444444445,3.531388888888889,3.5,18.97,0.0001,0.0031,0.0025,3.1,0.0484,1.1861,8.15,,,34.78,98.75443358366775,0.22132020357175114,0.007139361405540359,0.17848403513850897,0.40694360011580044,1.7233398611358375,0.10008471041393581,,,1.0237683387809748,96.46169923681855,0.21618191849464924,0.006973610274020943,0.17434025685052357,0.3974957856191937,1.6833299056580115,0.09776109166758276,,,0.25249948584870174,0.02444027291689569,0.06485457554839477,0.002092083082206283,0.026151038527578534,19.29233984736371,3,[[0.36 0.18 0.36]],736922.3381944444,228
221,2018005688.0,2018-09-10 18:35:00,NOORDWK70,34.1,NOORDWK70_2018005688,34.6,2098.4422793196886,2337.289761279711,7.943300000000001,Salinity measured with NIOZ Conductivity Probe,,,,52.56944444444445,3.531388888888889,3.5,18.42,-0.0002,0.0025,0.0024,4.9,0.0279,1.1204,8.78,,,34.1,93.28426556541721,0.17848403513850897,-0.014278722811080719,0.1713446737329686,0.3355499860603969,0.9934128538365676,0.1581984132349308,,,1.023252748092194,91.16444176606541,0.17442810241290232,0.0,0.16745097831638622,0.32792483253625637,0.970838197785189,0.15460345797251385,,,0.14562572966777834,0.03865086449312846,0.052328430723870695,0.0,0.025117646747457933,18.23288835321308,3,[[0.36 0.18 0.36]],736947.7743055555,253
222,2018005689.0,2018-10-15 19:05:00,NOORDWK70,34.1,NOORDWK70_2018005689,34.1,2124.822745002343,2345.9420447487964,7.906300000000001,,,,,52.56944444444445,3.531388888888889,3.5,16.35,0.0009,-0.0004,0.0124,6.3,0.021,0.8645,9.15,,,34.1,71.97808602401213,-0.028557445622161438,0.06425425264986323,0.8852808142870046,0.9209776213147064,0.7477301050382766,0.20339795987348244,,,1.023252748092194,70.34243119132769,0.0,0.06279411686864485,0.8651633879679956,0.9000490084505761,0.7307384284404648,0.1987758745360892,,,0.10961076426606971,0.0496939686340223,0.0,0.018838235060593452,0.12977450819519934,14.068486238265539,3,[[0.36 0.18 0.36]],736982.7951388889,288
223,2018005690.0,2018-11-14 20:35:00,NOORDWK70,34.96,NOORDWK70_2018005690,34.96,2115.0420568683685,2349.639755134572,7.9126,,,,,52.56944444444445,3.531388888888889,3.5,13.2,0.0007,0.0041,0.0125,6.4,0.0076,0.8165,8.09,,,34.96,67.98161623898889,0.29271381762715476,0.049975529838782506,0.8924201756925448,1.235109523158482,0.2706070856329001,0.2066264989190933,,,1.0239048515468625,66.39446637672025,0.2858799010327355,0.048808763590954825,0.8715850641241933,1.2062737287478837,0.2642892894042653,0.20180244151293225,,,0.0396433934106398,0.05045061037823306,0.08576397030982064,0.014642629077286447,0.130737759618629,13.27889327534405,3,[[0.36 0.18 0.36]],737012.8576388889,318
224,2018005691.0,2018-12-11 09:04:00,NOORDWK70,35.04,NOORDWK70_2018005691,35.04,2126.5787735754993,2327.7505404986687,7.857433333333333,,,,,52.56944444444445,3.531388888888889,3.5,10.59,0.0019,0.0041,0.0084,8.3,0.0175,0.7025,7.9,,,35.04,58.490000499558725,0.29271381762715476,0.13564786670526682,0.5997063580653902,1.0280680423978117,0.6231084208652306,0.26796874078569916,,,1.0239655283303035,57.12106402149452,0.28586296074288664,0.13247307936865477,0.585670456156158,1.0040064962676993,0.6085248024718979,0.26169703312439996,,,0.09127872037078467,0.06542425828109999,0.085758888222866,0.03974192381059643,0.08785056842342369,11.424212804298904,3,[[0.36 0.18 0.36]],737039.3777777777,345
225,2019001612.0,2019-01-29 22:52:00,NOORDWK70,34.98,NOORDWK70_2019001612,34.98,2143.591362755605,2317.8126964723565,7.7967,,,,,52.56944444444445,3.531388888888889,3.5,7.51,0.0075,0.0479,0.0094,9.7,0.0841,0.9107,8.02,,,34.98,75.82468819209697,3.419754113253832,0.5354521054155269,0.6710999721207938,4.626306190790152,2.994481039700908,0.31316828742425074,,,1.0239200204860848,74.05333099757223,3.339864486320303,0.5229432911775005,0.6554222582758007,4.518230035773604,2.924526310443017,0.3058522942793721,,,0.4386789465664525,0.07646307356984303,1.001959345896091,0.15688298735325015,0.0983133387413701,14.810666199514447,3,[[0.36 0.18 0.36]],737088.9527777778,29
